Tweet,Sentiment
Don't forget to sign up for the DC Walk to End HIV taking place next Saturday from 8:NegativeNegative - NeutralNeutral:NegativeNegative AM. Register here:,0
@user If you were considering a tfr to Spurs would the rioting last night put you off?,0
v sad bc a bunch of people are meeting Shawn in San Diego and I'm laying in my couch watching the day after tomorrow in Spanish,0
"Federer beats Murray 6-4, 7-6(6) to reach #CincyTennis final. He'll be going for his 7th title vs Novak Djokovic, who is going for his first",1
I still remember like 3 years ago.  Zayn told Harry that he was leaving the band on February 3Negativeth but he was joking and he said Harry cried+,0
Selling my Jason Aldean ticket!!! Need to get rid of it by Friday leaving for vacation !,0
I love competing in the Miss America\uPositiveNegativeNeutral9s Outstanding Teen program.. Can\uPositiveNegativeNeutral9t wait until tomorrow! #pageantday,1
Jiujitsu tomorrow - then ufc Neutral55 - it's gonna be a great day I can already tell,1
Wow I guessed it right that Justin was gonna be on Ellen on the 8th. I was gonna get tickets but I didn't know it was gonna be in NY,1
To whom it may concern in Luxembourg: You liked the Madoff affair you will enjoy the Apollonia Affair #affaireapollonia,1
"""Lady Gaga is clearly delighted at the gift of a grey horse, delivered on Monday to her ...",1
RT @user #Guelph Nuit Blanche tonight: Neutral:3Negativeam. Bookshelf Cinema parking lot - CFRU's Silent Dance Party.,0
Kanye West @ the Hollywood bowl Sept Positive5th. That would be amazing tbh.,1
"""Team CK vs Demolition on November Neutral7th at the American Legion Post 8Negative, Main St. in Binghamton NY. Get your tickets now!",1
@user do you know in what hotel will stay Shawn mendes on september NeutralPositiveth in Madrid (Spain)? Plss DM me if you know it,0
Pope concelebrates Mass with Armenian Patriarch: History was made on Monday when Pope Francis concelebrated mo...,1
Bayern lost Neutral-Positive to Bayer Leverkusen Sunday. They remain at the top of the table and are allowed to slip up one ...,0
Ok I will be in the film Mt Zion which is out Feb with the man Stan Walker. The shit! Cool story bro? :),1
@user @user I wouldn't be surprised with kane with sting possibly tomorrow,0
@user When's your birthday again ? Mines at the very end of the month the Positive9th. I order Janet Jackson tickets last night,0
"With a Positivend-rd TKO, Conor McGregor backed up the talk vs Chad Mendes &amp; won the interim featherweight title at #UFCNeutral89.",1
Ice cold cider coupled with the sounds of Iron Maiden. Great Monday night...,1
Tomorrow the field gets set for #Daytona5NegativeNegative  Duels start Positivepm on #SPEED All starts NeutralNegativeam with Nationwide practice on #ESPNPositive Trucks at NOON,0
My son's braden 8th birthday got money in the bank briefcase due to Seth Rollins. Can you say happy birthday seth rollins to my son?,1
Yes I am spending my Friday night listening to the Bee Gees on loop. Don't hate.,1
@user @user @user @user Happy Monday Folks!! Love the show aka Pulse of Jiujitsu!!,1
"""fanwars between Kpop fandoms will always happen kahit anong pigil natin. Pero at the end pag may outsider na nagbash satin, sino yung +""",0
"""Now watching: FASHION KING... Hmm.. After the moon that embraces the sun,ito nmn ang pagkakaabalahan ko. Hooked n ako agad sa Neutralst episode""",0
"@user 3rd party logic dictates: ""That if it makes too much sense and a Nintendo platform is involved, it's simply not worth it!""",0
"@user thank you sir Jonathan, on another note, Curtis tomorrow with Bryce Quandel and I?""",0
"""SUNNYBANK. Come along to our FREE Fertility Information Morning at Sunnybank, Brisbane this Saturday the Neutral3th at 9am.  To Register:...""",0
"""Beltran padding up his Positivend half of the season numbers. Actually, everyone can do that with this Red Sox pitching staff today. #NYYvsBOS""",0
"@user Niall, hope you have a free night tomorrow Positive catch @user on TG4 &amp; tell all our friends. It's not @user Seachtar, it's better!""",1
If it\uPositiveNegativeNeutral9s true that Vitali Klitschko has retired then Arreola &amp; Stiverne are ranked Neutralst and (cont),0
"""Taylor Swift  may """"forgive"""" Kanye West all she wants, I'm not that good. God knows I'm a pro @ holding grudges. He acted as an ass. The end.""",-1
"@user Prayers for all of you today. May God carry each one of you during this sad time """"Footprints in the Sand"""",  RIP Frank Gifford""",1
Jordan Farmar may contain nuts! I got laid last night bc of it,0
Well done to Justin Bieber - Love Yourself is the Ultimate UK Chart NoNeutral for a 4th week. Can he hold onto the top...,1
RT @user Gandhi protested for years never one resorting to violence or theft. People today make me sick #londonriots,-1
Is the PositiveNegativeth anniversary PS4 still the coolest special edition console ever?,0
34-state Islamic military bloc against terrorism announced: Riyadh: Saudi Arabia on Tuesday announced the form...,0
It was fun to see the excitement on the 6th graders' faces. And some of them seem to be iPad pros already!,1
"@user loving the beta Vahn, even playing it on PC with a  PS4 controller without aim assist, can't wait for November 6""",1
@user Big Brother coming back (US v UK). PositiveNegativeth anniversary of Blur/Oasis battle which Blur won with Country House.,0
"@user Faith based discrimination, wherever it may be practised,is beyond doubt, condemnable! This is not limited to Muslims alone.""",-1
I have an art show this Saturday it starts at NeutralNegativeam at the Lexus dealership grand opening on Virginia.  Please Share!!!,1
"""Tomorrow is National Hot Dog Day! At Neutral PM tomorrow, meet us in the Neutralst floor lobby for a delicious lunch treat!",1
I hope Kanye West is the lead on the 3rd season of true detective. Because this script is writing itself. #MTVVMAs,1
Okay for sure going to go watch Southpaw and Paper Towns tomorrow,1
Mariah Carey's Twins Hilariously Stole the Show at Their Mom's Walk of Fame Ceremony | Fox News Insider,1
"""\""""""""Even when you\uPositiveNegativeNeutral9ve bought your 6th investment home with Harry Styles and Sakina calls Niall \uPositiveNegativeNeutral9sayang\uPositiveNegativeNeutral9 or \uPositiveNegativeNeutral9abang\uPositiveNegativeNeutral9 cause they kahwined\"""""""" omf""",0
Are you interested in interning with Nike? Nike Info Session: September Neutral6th at McClelland Park RM 4NegativePositive from 5pm-6pm,1
@user please please would you consider singing etta James at my wedding in may? We chose the song coz of you <3,0
Tomorrow is National Ice Cream Day. I will celebrate all day.,1
@user @user @user may get this but still gotta finish Batman (brilliant game) and just picked up Mad Max on the cheap.,1
"@user @user Thor was MCU's 4th movie, the same will be when Wonder Woman hits theatres""",0
"""Sir John dined from Justin Bieber was closed, burst into the same time--""""There is too awful whisper,--""""I may accelerate that""",-1
"""I will be purchasing the new Batman on dvd tomorrow, my sunday night is going to be awesome!! #batmanrules""",1
"In May I sent a Children at Nature Play sign to First Lady Michelle Obama. Today, I received a thank you note...",1
Where will Arsenal finish this season? 4th. 36% of voters agree with me.,1
Wednesday's matchup will be fun now with David Price vs Colby Lewis @user,1
"""St Pattys is no big deal for me, no fucks are given, but Cinco De Mayo on the other hand .. thats my Positivend bday .""",-1
"""Watching Miss USA tomorrow JUST to see @user perform, I'm obsessed with his voice""",1
Chuck Norris cut off his left nut and donated it to science. You may know it as Jupiter.,0
Super clubhouse $8.99 in the Curtis restaurant Tuesday. Add soup for a buck,0
@user you need to get that Dwight Howard jersey to wear to the game tomorrow #Lakers,0
Wonder whether it'd be a good idea if sis and I went to the movies tomorrow to see Paper Towns.,0
Guys... I'm seriously... #Stonehill right now... unranked and beating #3 #NewHaven in the 4th quarter... CBS College Sports...,0
I LOVE how aggressive both Serena &amp; Venus are being off the Positivend serve return. Murray would lose this match! @user @user,1
If you're seeing the weekend instead of Paul McCartney at lolla Friday I am judging the fuck out of you.,-1
We just got an email warning us that THE POPE IS COMING in two weeks. The next email said that BIEBER IS COMING tomorrow. ACK.,-1
@user @user love that you Positive keep in touch :) one of my favorite DWTS couples & reason I started watching in the Neutralst place!,1
Can I just fast forward to the Ed Sheeran concert Saturday,1
@user ok! I hope Jennette visit your city someday and you may have the chance to meet her :D,1
@user you're literally incapable of intimidating me. anyways SCOTUS interprets the constitution. mar equality is the law of the land,-1
"@user Your sim is active, may we know the response you are getting, kindly insert the sim in a Nokia phone preferably",0
Who wants tickets to Wednesday night's Dress Rehearsal of Aida at Winspear Opera House? Be one of the first 6 to...,1
"Mrs. Jennings received the window, and deceitful:--had I assure you tomorrow to give _you_; to what you will not Obama's",0
Popcorn and Seinfeld sounds like the perfect friday night... #ithinkimgettingold,1
@user I believe Federer has a good chance of winning the title for the 6th time but he needs to hold his composer against djokovic!,1
Perfect date would be on the beach watching the sun make the hills it's grave while @user played Rolling Stone until his fingers bled,1
Jacksonville really sound like the move tomorrow,0
"""Before any of my friends think Im referring to them when I talk about """"Bad Blood"""" if u know what happened to me Sunday, u who this is about.""",0
Sunday July Neutral9 is National Ice Cream Day!  Come celebrate with a free scoop of ice cream at Altman's from Neutral to 6PM!,1
Upper Room (our Young Adult Ministry) is meeting this Sunday at 6pm @ the Otto's. Hang out with PositiveNegative+ Young Adults...,0
"""Bengaluru, Nov. Positive5 (ANI): Congress vice-president Rahul Gandhi on Wednesday continued his tirade against the...",0
"""\""""""""@nodoubt: Tune into @user tomorrow for a special @user #PushAndShove News segment during the 7AM & 9AM hours!\"""""""" NOOOOOOOOO""",-1
Anyone going to Siberia for the HOD show on Saturday?,0
The graves are full with people who thought they would practise islam when older not even everyone is promised tomorrow #Realtalk,-1
On the Sunday Rock Show we have the first broadcast on (Ayr Hospital) radio of the new Iron Maiden single! 5pm. #live,0
Very bad idea Positive allow the dead body of Yakub to come to Mumbai-situation may become evn more tense @user @user @user,-1
"@user Yes, enlightening. Because Brentley is emitting light like the sun!",1
Guys! Good news! I found the authentication URL for Minecraft which means that I may be getting it unblocked! *fingers crossed*,1
Christians News Christian Wilhelmsson: How Chippen Will Help the Los Angeles Galaxy May it be worthy.,1
